N,P,K,temperature,humidity,ph,rainfall,label
86,26,30,31.061571961197245,51.555766376994654,6.2503694224527075,75.19513751892205,Cotton
80,31,28,39.431891234540515,52.042685321381605,6.1862078977459465,61.74200519716118,Cotton
50,34,44,36.48809351113361,49.700663368926,6.576587410425509,40.58589823975022,Cotton
51,38,38,37.597467455639574,40.291689101005595,6.2452377213648695,68.73167900368466,Cotton
61,32,25,36.80253676806773,45.55975896019697,7.672331020347444,49.48054398448342,Cotton
87,36,43,35.17074826746629,51.56975900467661,5.655903299236253,60.72963834683591,Cotton
60,44,26,28.368866818991023,59.912353686307554,7.717314480533151,73.80503780302018,Cotton
60,29,40,34.85062856135043,45.12679623650418,6.792870809336723,34.42190479410521,Cotton
78,36,33,36.666782922325396,52.41726550982889,6.766799257570902,43.64115199408815,Cotton
57,45,25,33.81478848136449,47.58119631472969,7.200116890030109,48.148063924471415,Cotton
82,33,45,26.188951474523034,52.52529358484896,5.568142411019904,52.617487303373785,Cotton
87,45,35,36.315894948486864,52.830923812317295,6.388726133061523,61.526039038359706,Cotton
52,36,38,29.59794783741512,50.16272407854315,7.3893189977986555,46.745911601805915,Cotton
83,41,44,30.867198371410243,54.568327729574314,6.282308663143983,63.657739877024504,Cotton
72,36,26,28.56247386884274,50.659633159383986,6.1201284204530575,73.48106334694523,Cotton
61,40,38,38.773852091325885,42.464778409183765,7.309662404445864,75.87587411951523,Cotton
55,30,27,39.116642942407985,49.97587073570577,6.431245053857926,53.509971059736394,Cotton
85,30,30,38.757463732675134,56.24355633148032,5.668164818372668,75.81261727353109,Cotton
56,26,32,33.98214102028246,41.6525947373638,6.1897137756488565,42.66447355771694,Cotton
84,29,44,35.21135694875014,47.62786344208788,6.124760223187053,68.6692976763131,Cotton
55,43,34,36.083929020031775,50.60803672481869,6.364565415383392,51.01584683189391,Cotton
68,42,32,25.404724172561338,44.70174164865333,5.633424747555731,51.881140237001894,Cotton
74,44,33,27.99203406033987,50.769550299038386,7.931050961095014,78.96471504615673,Cotton
76,39,38,29.695373600353317,54.24781022363507,7.944545904556506,51.91016560131736,Cotton
87,35,32,26.719181456887345,57.00769355276083,7.857646080054561,78.9806298456736,Cotton
54,37,35,26.751810707294,55.76290911665753,6.80513468738298,79.60538363270686,Cotton
64,33,33,30.722976883563017,48.916406532007585,7.70303747879261,34.986571710471495,Cotton
83,32,43,32.88265921603583,52.754173932208914,6.6826663120614915,47.29304159125325,Cotton
81,41,43,35.07576464328643,44.31000746279873,6.1474918819696756,57.9487434449037,Cotton
65,38,44,35.234594534141905,55.11425456883964,6.084430406241837,67.3080252688861,Cotton
90,44,37,26.22824069409113,49.16186630675956,6.585328544163038,65.5710339527596,Cotton
70,25,28,30.507007807929853,57.104284006163844,5.622105485130739,52.50186563014712,Cotton
68,45,43,39.73642683893097,50.08295580326806,6.531141463015178,42.63805294038997,Cotton
82,25,41,39.9201325927056,57.04556321294258,6.5653007596991655,40.68929986918229,Cotton
79,31,33,27.865793579026988,54.953030697187046,6.559244539940096,73.87464798496828,Cotton
70,37,38,31.71708239882642,43.71632210221909,7.42729270559162,34.36115602943303,Cotton
62,35,30,29.797399150496574,53.924236737499555,5.540624386847827,31.988850395681236,Cotton
60,38,40,33.82611604950243,43.72392015478724,6.812246554306965,32.809767372408515,Cotton
67,43,38,35.063019707267586,51.77310499433519,6.666539999587337,49.30740982681936,Cotton
66,27,32,28.908223028134167,43.41801494080186,5.868283055198569,65.8129704447606,Cotton
71,38,26,29.2692456658462,47.923380038298184,6.404925167191367,72.46098006092714,Cotton
62,37,41,33.318869673081835,57.038186709635255,5.7038499336497,65.61708837432909,Cotton
82,43,35,31.568749609976337,56.75118395637632,5.516931033100663,32.10411201706333,Cotton
51,28,39,26.441910559771273,42.1707012253725,6.09526221569559,41.3731956503991,Cotton
78,25,45,34.79727958151567,53.24031240746724,7.839536830951555,31.699501215938405,Cotton
77,44,32,28.893557175763245,48.52147441965595,7.485387508640535,56.53355409030458,Cotton
82,28,40,28.425243456102624,54.78693056548646,6.741050905341986,41.23040498248631,Cotton
62,35,31,36.2420198812134,50.31290906609069,6.501512007872439,73.04308212031799,Cotton
70,28,28,31.506716908650663,50.73851182374264,7.554190288291414,75.61067806243773,Cotton
66,30,38,31.84355981492623,45.66890047185011,5.570406406555888,47.339633676184775,Cotton
69,32,36,38.83578514996845,53.86855409001711,7.663101789440847,43.547757687696254,Cotton
67,44,29,34.77461467816672,44.41892141578087,7.426802921867584,65.68374907909651,Cotton
67,29,33,30.40092936491136,49.02076085896108,7.192502528844439,55.61862725934566,Cotton
72,45,44,33.53204414787052,43.88677883394305,7.767993736116232,50.54766854423541,Cotton
67,38,45,38.66141407596369,58.51878121128958,7.29990392783915,56.67321797686621,Cotton
79,42,31,27.751368574966722,42.58680529331457,6.9562332163767,61.70949057539375,Cotton
57,35,38,26.08106391373257,53.762606733190516,7.736978582232115,68.9104172178023,Cotton
53,29,26,36.79219760943298,53.96300040481764,5.660652549169794,36.888419995545874,Cotton
85,31,33,27.332107703869546,47.45029774642536,6.779247217637559,78.2156057572208,Cotton
77,25,28,25.748632650762985,59.073845273259664,5.953485453261305,54.93919962895464,Cotton
86,44,32,39.24895019711597,45.3690954798139,5.825285447881406,50.24677153055458,Cotton
61,38,33,35.224886038859495,54.23215231122527,5.882199961473497,79.23402252155529,Cotton
81,41,39,27.45478850645892,54.77857890055691,7.841269703418368,77.32162845853858,Cotton
57,39,40,27.45914397036301,56.55202366544525,7.056700792057605,55.77921484748758,Cotton
60,29,41,39.85950178272137,50.93290787262832,6.133831242848758,38.6198733588456,Cotton
75,43,37,35.394412587913095,59.26892470899084,7.629868881501312,54.41745504394444,Cotton
64,34,44,26.947664141032615,54.40071827768044,7.981029750426094,41.283430616848165,Cotton
66,40,38,32.94518166604126,41.93099375093507,5.766483454895402,48.882786332557274,Cotton
79,26,41,31.846361932140123,50.50792669776559,7.214491286770378,34.147306012295296,Cotton
60,33,38,28.98894393443533,46.505094309511776,5.976103266098586,30.31619368692945,Cotton
80,28,40,39.881550959772255,43.311152150651836,7.653728697123979,39.65474274525839,Cotton
63,26,45,32.904922787427694,58.16568610008529,5.876653911883745,56.27837951158794,Cotton
72,37,45,35.88940849983306,59.7810889777116,7.049771181844937,56.30659195700884,Cotton
81,39,41,35.969548603771116,57.97716786590651,7.3094657788483595,53.81762686241301,Cotton
76,38,41,30.221386707039304,45.474744130394825,7.296193507776656,60.76002422914999,Cotton
87,36,33,29.04949774403027,48.28086217922473,7.51611640568203,30.278796052363123,Cotton
62,35,37,34.2825375701503,46.72084899235766,6.325140001033073,64.11685602703149,Cotton
64,37,29,35.54631834521328,46.431006244254085,5.680287655976306,43.20374225364536,Cotton
88,34,30,29.912586718125564,41.5832897792935,6.933820054931799,31.596346694715294,Cotton
88,34,37,39.74028448110839,43.040104193500724,7.882288136065071,39.49884976377798,Cotton
63,34,40,35.79873190360319,43.05024343621946,5.6124546387773275,65.71529091584642,Cotton
78,34,39,33.1021312023444,52.74882244099695,6.792297930475848,39.28527034804473,Cotton
57,31,26,25.322070526424763,42.88071340057611,6.392790000991489,69.7479046194596,Cotton
69,40,39,38.251917050643634,49.90661729663248,7.071789716127085,66.81421156643222,Cotton
89,28,39,37.334144324709115,42.72712818617404,5.831920573671713,79.62329986634433,Cotton
82,33,31,31.73440691094168,44.70038322458635,5.854514059741152,48.450479533295834,Cotton
75,41,26,35.3673736983112,53.53349237539665,7.9694923238367785,61.803264771343876,Cotton
76,36,42,39.726941522267055,42.132943965459006,5.622122427578606,30.464224968977334,Cotton
69,39,33,36.18523607924875,40.49915493555073,7.235047501514044,52.682254847736374,Cotton
50,39,33,33.86225416078578,53.61226947316227,7.05125251939646,36.51093972888404,Cotton
85,27,27,29.80431872155392,58.70346730223116,7.708758349609523,50.95756836150647,Cotton
57,34,43,30.65419834659415,43.5495664644727,6.967067220796649,42.99176728739597,Cotton
78,35,42,31.23401337664238,55.86146307493351,7.849395654799979,55.09140856219814,Cotton
72,45,39,29.1139230785349,54.15501336607692,7.143150520735356,69.23490995096864,Cotton
56,34,37,39.396976086462146,52.84215821276085,6.150573075305918,59.88549841449887,Cotton
55,34,31,37.89374475038533,41.0461171598213,6.47357811661785,51.29226966960634,Cotton
76,26,45,29.413147452189943,50.10619037678978,5.69542385840803,47.07158297177621,Cotton
53,36,42,32.259994613934786,56.366349298124305,7.632456296231332,66.54619578719453,Cotton
69,34,31,34.905726706725716,56.13290273253739,7.4227930301782905,77.11864506975127,Cotton
60,38,30,37.79819331391514,49.26040122909508,6.744196717405368,62.12237786993815,Cotton
85,36,25,34.13126448047463,45.86206366276525,5.805487118926145,74.26130838538785,Cotton
74,31,25,37.882657784141266,48.74611792005464,6.147044667613469,35.098520163523816,Cotton
88,45,44,28.91868795447093,58.335261347490366,7.979368367406849,41.66938631805621,Cotton
73,43,29,32.71990574709308,53.05200822515431,6.307482598440022,75.79633133170873,Cotton
77,43,32,25.603218955947874,55.307899894180494,6.070173567122406,40.66324993506664,Cotton
54,39,43,32.807800406687285,41.34401986369802,7.0870890785723795,65.8679407312357,Cotton
66,27,34,29.87067162968834,53.56173824956095,7.886975619397175,42.42491996665869,Cotton
70,29,38,37.30414723397523,44.464533961476135,6.04479400321214,79.23775068668604,Cotton
88,29,31,36.59687857646726,43.6553098447045,7.40437380670223,57.989769327593685,Cotton
89,25,25,33.98500819505491,49.885196726262585,6.468225180003264,57.42547656138459,Cotton
85,44,41,37.503742458002755,47.87998995704737,6.324651932775466,62.16786931766842,Cotton
84,29,25,29.703667769935382,54.22594365291515,6.59477644674445,36.263634973437775,Cotton
82,42,28,26.296646483972218,49.91261140576276,7.7189168788986775,39.41970388407669,Cotton
72,32,26,26.930628811729974,56.91368775362476,7.511903518634826,52.34308420661809,Cotton
55,27,40,37.98775227533508,44.55611792939648,5.993953548399399,52.81943461033248,Cotton
69,34,33,32.54680018261086,54.00329199623355,6.756300639143591,56.35135486994004,Cotton
59,29,35,26.982445310178218,41.7993622648411,6.884994630015976,79.32704580985829,Cotton
68,45,38,36.46243968069683,59.81514571525078,7.2311388786091255,33.36412697764645,Cotton
50,40,32,27.06169915188731,55.09637998936326,6.724509283495192,31.929174014917095,Cotton
50,26,45,29.7884714768117,57.10048904628243,6.409832457576644,78.29093720972931,Cotton
55,25,27,38.452749823226924,41.24551126599287,7.1800161853640425,71.57934555937541,Cotton
90,40,34,25.233783400039155,59.476989072887065,7.95028833914054,36.36792202522825,Cotton
76,26,25,39.75975222081577,48.59724377462324,7.9760385519640185,58.073347279039545,Cotton
71,27,35,30.03050104984993,55.396433250004954,5.6016793463980115,76.1210616916967,Cotton
55,38,32,38.30667014288795,47.52588783457643,5.801064335815533,48.03943932558185,Cotton
79,28,26,32.707833309657,54.419239406327,7.217042224478902,66.55789126381036,Cotton
81,35,30,33.59603984045292,44.528644912356164,7.000714512352886,34.00612117756915,Cotton
79,39,32,26.620416072290617,54.75610365877039,7.31224567158567,50.462509839455876,Cotton
68,35,25,30.563909521280813,46.94766365938176,6.543571450932222,78.65482957653725,Cotton
54,40,33,27.244459184814943,58.52712524662569,7.260096614844424,73.73283118173599,Cotton
53,41,44,39.705216434136375,56.92757571207824,7.598901946142563,79.00123570058146,Cotton
58,44,27,32.135655298025576,45.50509396019862,6.301560779199554,31.758374347345875,Cotton
78,27,44,38.33003322203133,52.99613902619516,7.248452010906988,74.69657567955699,Cotton
64,44,43,38.362078319035625,52.83588504404749,7.447427470841006,46.20067275371268,Cotton
69,39,31,35.671657655922786,40.83167816934187,7.412981124521542,73.8538006615326,Cotton
86,40,36,38.471761479091235,57.77498549172064,6.325470030681711,62.78547560570134,Cotton
50,38,40,29.28823105383514,59.20566011962262,6.887362983108436,45.384575780001896,Cotton
54,29,40,29.529667211257056,44.82187883521497,7.0861333391151184,60.86126478205042,Cotton
54,32,41,27.70081431304017,40.600231261112455,6.747596768012469,30.096440285461156,Cotton
72,38,27,33.36911399213537,45.73485436136969,7.03415221357583,62.25430549877164,Cotton
81,45,39,38.92593225198665,40.92273865552107,6.368489694550949,79.31056937191107,Cotton
62,33,26,38.26046093682241,42.602897454246396,6.4397352673068236,44.78594253189546,Cotton
64,25,33,29.976221313071278,57.63858906669168,7.727144143672235,39.55057025410893,Cotton
61,29,35,33.471520854559564,47.8134114208401,5.52808468398787,32.23373983396177,Cotton
83,28,26,35.117259033467064,48.79386303993408,6.94629257126533,51.23729947071054,Cotton
72,42,29,37.91355214213699,54.852217992766,6.881508780543523,55.87549461815252,Cotton
54,40,28,31.1705722036352,43.89051115928142,7.482471739536649,43.55374733582601,Cotton
68,30,37,33.130290477837875,49.49735257349616,6.773263438055862,44.09727055787665,Cotton
79,25,44,32.922785591040444,48.37413054468698,7.487849022905768,69.42884894502399,Cotton
88,30,37,35.82383093185962,56.182792348140325,6.5975520554741935,48.69264542387747,Cotton
78,27,39,38.16266428040551,57.01513820832388,7.0277138038109825,43.516015765343525,Cotton
58,34,35,34.918571356154516,55.060896378703085,7.743134399426562,79.19927052895588,Cotton
86,35,29,39.84207375771537,49.85352465849694,7.104776602903671,62.15506624366371,Cotton
63,25,41,31.640427067040452,56.372045141069364,6.33866920918163,34.69986738190841,Cotton
78,32,33,33.058679148674436,54.493862445841074,7.3310166010984625,30.634558767131978,Cotton
78,42,43,25.931734264427043,51.74963905302617,5.885945912269457,37.62997096240254,Cotton
89,42,38,29.427533620258753,48.270533731837354,6.332620716698582,62.87975774313268,Cotton
72,45,43,32.6131526557033,45.49731847813341,5.618542721136948,30.601104827204612,Cotton
53,27,29,34.61323862747112,55.279673195934,6.519165628961756,41.19456483013717,Cotton
64,26,37,31.43929517670302,49.56650437258101,6.982581062206683,43.306738236299914,Cotton
54,26,26,33.53055902691366,54.06681259029796,6.857613444230359,37.948135050949865,Cotton
89,33,38,26.27083046698921,49.03603326885989,7.579766351971679,50.18587713667293,Cotton
70,43,35,27.39742335124843,43.9729654745813,5.864880232348632,74.86048165037681,Cotton
63,45,38,27.60177080433196,53.765807513618206,7.174647170145055,32.12672494766477,Cotton
57,30,33,28.514144568645605,59.411950184333335,5.837937458460778,60.623112675533775,Cotton
74,43,44,27.445111918380597,53.73815740723434,5.883512841764565,56.70802544607598,Cotton
57,45,28,31.364394743763842,40.961616512316766,7.051729753907629,54.61176955262716,Cotton
58,26,28,35.79957231059851,48.749819763549844,7.580449709426588,66.63895746866118,Cotton
70,37,25,35.143225703861994,44.228031786096366,5.9688873555355375,69.41796618045784,Cotton
75,25,28,39.526801472694686,53.363903679030784,7.003158219123215,31.69185480894235,Cotton
72,35,28,30.254410959393137,58.21915908731546,6.731220824376109,42.36271140298662,Cotton
84,39,43,32.9563436910893,49.70685884609462,6.478358238067276,58.63497407592169,Cotton
63,32,30,26.004207047867826,49.63469380429951,6.699534681975727,47.385176281679556,Cotton
73,37,39,29.811678992979225,53.059934870686625,6.638438115997621,79.91046888158384,Cotton
84,43,37,38.799561323913295,51.471675825473056,7.266290633588943,76.07007165171535,Cotton
80,32,38,33.084692697895974,52.31409939376927,6.316507857270213,78.50777880499017,Cotton
52,37,32,29.193975483455997,50.994278986498124,7.555992964021314,63.241099255485665,Cotton
56,36,42,36.72363620285123,42.276081386906526,7.160607913979611,33.751137786591535,Cotton
90,34,40,35.6880981097243,44.534395403353024,5.987928925799745,73.13653229959431,Cotton
77,32,27,27.669785820922375,42.91266029765015,7.140053146372727,38.23742592267857,Cotton
